unit,duration,input.avg_rating,input.bitdepth,input.bitrate,input.channels,input.description,input.duration,input.experiment_url,input.group,input.id,input.license,input.name,input.num_ratings,input.preview-hq-mp3,input.preview-hq-ogg,input.samplerate,input.tags,input.type,input.url,input.username,job,metrics.avg_magnitude,metrics.avg_max_relation_Cos,metrics.avg_norm_magnitude,metrics.avg_vector_size,output.keywords,output.keywords.metrics,worker
658295889,76.8,0,16,706,1,Stuck the mic in the freezer for a second.,20.516462585,http://kyoto.let.vu.nl/~miltenburg/sounds/102689.mp3,,102689,http://creativecommons.org/publicdomain/zero/1.0/,freezer_inside.wav,0,https://www.freesound.org/data/previews/102/102689_127247-hq.mp3,https://www.freesound.org/data/previews/102/102689_127247-hq.ogg,44100,air cold freezer machine wind,wav,https://www.freesound.org/people/Cambra/sounds/102689/,Cambra,f680552,5.2915026221,0.377964473,0.2204792759,22,"Counter({'engine': 2, 'machinery': 2, 'repetitive': 1, 'deep': 1, 'motor': 1, 'click': 1, 'blow': 1, 'traiin_noise': 1, 'window_closing': 1, 'machine': 1, 'low': 1, 'noise': 1, 'door': 1, 'inside_freezer': 1, 'train': 1, 'traffic': 1, 'pop': 1, 'tick': 1, 'buzz': 1, 'traffic_passing': 1, 'loud': 1, 'wind': 1})","{'vector_size': 22, 'magnitude': 5.2915026221291814, 'max_relation_Cos': 0.3779644730092272, 'norm_magnitude': 0.22047927592204922}",10
725641841,49.2,0,32,2822,2,I took a door at a local store and opened it. I then just took the piece I wanted because it has a nice sound to it,0.6708163265,http://kyoto.let.vu.nl/~miltenburg/sounds/102966.mp3,297,102966,http://creativecommons.org/licenses/by/3.0/,machinesounds.wav,0,https://www.freesound.org/data/previews/102/102966_12368-hq.mp3,https://www.freesound.org/data/previews/102/102966_12368-hq.ogg,44100,clank clink door electro glitch machine metal,wav,https://www.freesound.org/people/LS/sounds/102966/,LS,f730379_9_264,4.2426406871,0.4714045208,0.3030457634,12,"Counter({'opening': 2, 'loud': 2, 'mechanics': 1, 'stamping_machine': 1, 'big_door_closing': 1, 'broke_door': 1, 'boom': 1, 'big_drop': 1, 'mechanical': 1, 'lever': 1, 'click': 1, 'machine_movement': 1})","{'vector_size': 12, 'magnitude': 4.2426406871192848, 'max_relation_Cos': 0.47140452079103179, 'norm_magnitude': 0.30304576336566319}",10
723515335,50.9,3.5,32,2822,2,I took a door at a local store and opened it. I then just took the piece I wanted because it has a nice sound to it,0.5007256236,http://kyoto.let.vu.nl/~miltenburg/sounds/102967.mp3,172,102967,http://creativecommons.org/licenses/by/3.0/,machinesounds2.wav,2,https://www.freesound.org/data/previews/102/102967_12368-hq.mp3,https://www.freesound.org/data/previews/102/102967_12368-hq.ogg,44100,clank clink door electro glitch machine metal,wav,https://www.freesound.org/people/LS/sounds/102967/,LS,f727918_7_180,3.8729833462,0.5163977795,0.2979217959,12,"Counter({'click': 2, 'scrunch': 1, 'shuffle': 1, 'clicking_keyboard': 1, 'clicking': 1, 'pop': 1, 'clack': 1, 'snap': 1, 'close': 1, 'open_door': 1, 'key_stroke': 1, 'recharge': 1})","{'vector_size': 12, 'magnitude': 3.872983346207417, 'max_relation_Cos': 0.5163977794943222, 'norm_magnitude': 0.29792179586210898}",10
723515332,64.3,2,32,2822,2,I'm not sure how I got this but while going through old sound files on old disks I came across this and thought it was nice. Kinda a ripping sound,0.5007256236,http://kyoto.let.vu.nl/~miltenburg/sounds/102969.mp3,171,102969,http://creativecommons.org/licenses/by/3.0/,rip.wav,2,https://www.freesound.org/data/previews/102/102969_12368-hq.mp3,https://www.freesound.org/data/previews/102/102969_12368-hq.ogg,44100,glitch noise rip scratch sound space static tear,wav,https://www.freesound.org/people/LS/sounds/102969/,LS,f727918_7_180,4,0.5,0.2857142857,13,"Counter({'click': 2, 'crunch': 1, 'movement_of_printer': 1, 'springing': 1, 'scratch': 1, 'deep': 1, 'quick': 1, 'scratch_a_record': 1, 'recoil': 1, 'low': 1, 'crack': 1, 'snap': 1, 'electronic': 1})","{'vector_size': 13, 'magnitude': 4.0, 'max_relation_Cos': 0.5, 'norm_magnitude': 0.2857142857142857}",10
689712729,67.1,0,32,2822,2,I'm not sure how I got this but while going through old sound files on old disks I came across this and thought it was nice. Kinda a ripping sound,0.2866666667,http://kyoto.let.vu.nl/~miltenburg/sounds/102970.mp3,,102970,http://creativecommons.org/licenses/by/3.0/,rip2.wav,0,https://www.freesound.org/data/previews/102/102970_12368-hq.mp3,https://www.freesound.org/data/previews/102/102970_12368-hq.ogg,44100,glitch noise rip scratch sound space static tear,wav,https://www.freesound.org/people/LS/sounds/102970/,LS,f702793,5.0990195136,0.5883484054,0.2832788619,15,"Counter({'click': 3, 'typing': 2, 'short': 1, 'opening': 1, 'closing_a_book': 1, 'drop': 1, 'clanging': 1, 'shutter': 1, 'staple_gun': 1, 'flapping': 1, 'crack': 1, 'quick': 1, 'closing': 1, 'closing_a_refrigerator_door': 1, 'typewriter': 1})","{'vector_size': 15, 'magnitude': 5.0990195135927845, 'max_relation_Cos': 0.58834840541455213, 'norm_magnitude': 0.28327886186626583}",10
665018699,86,4.3645833333,16,1536,2,"Today I stumbled upon some cool road-workers, who were repairing the street. One of them was welding a piece of metal and I was like 'ok, this is something I gotta record and share with the world!' I went to the supermarket, bought a giant bottle of ice cold beer, returned to the place where they were working and I was like 'Yo, guys, wanna trade a beer for some of your sounds?' Since they are the coolest people in the world, they agreed. They let me record for about 10 minutes, even though they were very, very busy. Thank you, guys! Bad thing is that everything was happening in a very noisy street and had to process and edit the sounds, merge, filter, compress them and what not. In the end, I made it, and voila! In my humble opinion this is very applicable sound, even for something that has to do with science fiction, or as a possible build up in a horror visual piece or just put it in your visual as a sound of a vinyl record before the song is supposed to start. Enjoy, my dear fellow sound-lovers! Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",18.6805416667,http://kyoto.let.vu.nl/~miltenburg/sounds/103333.mp3,,103333,http://creativecommons.org/licenses/by/3.0/,welding a piece of metal with sparks flying all over the place.aif,48,https://www.freesound.org/data/previews/103/103333_1163166-hq.mp3,https://www.freesound.org/data/previews/103/103333_1163166-hq.ogg,48000,fiction sf science-fiction science scifi lofi lo lo-fi vinyl record vinyl-record crackle crackling sizzle sizzling sparks tomlija tool tools weld welding buzz zoom buzzing electric electricity fi flying foley h4n metal metal-sheet sci sci-fi sfx sheet spark,aif,https://www.freesound.org/people/Tomlija/sounds/103333/,Tomlija,f683873,5.8309518948,0.5144957554,0.2650432679,17,"Counter({'crackling': 3, 'sizzle': 2, 'fire': 2, 'fizz': 2, 'food_wrapper_being_crinkled': 1, '': 1, 'zapper': 1, 'burning': 1, 'interference': 1, 'steady': 1, 'record': 1, 'fizzing': 1, 'fuzz': 1, 'static': 1, 'fizzing_sound': 1, 'transmission': 1, 'something_burning': 1})","{'vector_size': 17, 'magnitude': 5.8309518948453007, 'max_relation_Cos': 0.51449575542752646, 'norm_magnitude': 0.26504326794751365}",10
665018637,83.8,4.75,16,1411,2,Friends of mine made a machine that made metallic objects resonate. Recorded in a big concrete basement in stereo with Zoom H4 + Rode NT4.,5.5,http://kyoto.let.vu.nl/~miltenburg/sounds/104349.mp3,,104349,http://creativecommons.org/publicdomain/zero/1.0/,Metal Machinery Rumbling in Large Basement 2.aif,4,https://www.freesound.org/data/previews/104/104349_179538-hq.mp3,https://www.freesound.org/data/previews/104/104349_179538-hq.ogg,44100,metallic cling iron construction rumbling clang church rattling shaking rattle huge big clanking metal machine engine basement echo speed room,aif,https://www.freesound.org/people/RutgerMuller/sounds/104349/,RutgerMuller,f683873,5.6568542495,0.5303300859,0.2357022604,21,"Counter({'train': 3, 'mechanical': 2, '': 1, 'bell': 1, 'being': 1, 'car': 1, 'construction': 1, 'gas': 1, 'up': 1, 'grinding': 1, 'metallic': 1, 'machine': 1, 'track': 1, 'traffic': 1, 'drums': 1, 'creak': 1, 'metal': 1, 'train_passing': 1, 'intense': 1, 'noisy': 1, 'zoom': 1})","{'vector_size': 21, 'magnitude': 5.6568542494923806, 'max_relation_Cos': 0.5303300858899106, 'norm_magnitude': 0.23570226039551587}",10
689712643,83.1,4.1666666667,16,768,1,"the sound of me climbing the wooden staircase. I think this sound is kinda useful if you are a fan of thriller movies or even better, if you are working on the sound of one of those :) Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",16.8729166667,http://kyoto.let.vu.nl/~miltenburg/sounds/104801.mp3,,104801,http://creativecommons.org/licenses/by/3.0/,climbing up the squeaky wooden staircase.aif,6,https://www.freesound.org/data/previews/104/104801_1163166-hq.mp3,https://www.freesound.org/data/previews/104/104801_1163166-hq.ogg,48000,stomping stomp climb-up crack cracking foley foot foot-steps footsteps h4n heavy sfx squeak squeaky stair stair-case staircase steps tomlija up wood wooden case zoom climb,aif,https://www.freesound.org/people/Tomlija/sounds/104801/,Tomlija,f702793,3.4641016151,0.2886751346,0.2886751346,12,"Counter({'drum': 1, 'stomping': 1, 'bump_boink': 1, 'squash': 1, 'gavel': 1, 'pounding': 1, 'bouncing': 1, 'loud_bang': 1, 'walking_up_stairs': 1, 'hammer': 1, 'basketball_bouncing': 1, 'hammering': 1})","{'vector_size': 12, 'magnitude': 3.4641016151377544, 'max_relation_Cos': 0.28867513459481287, 'norm_magnitude': 0.28867513459481287}",10
725641901,44.4,0,24,2117,2,The sound of a coffee capsule inserted into the coffee machine.,0.7129931973,http://kyoto.let.vu.nl/~miltenburg/sounds/105373.mp3,317,105373,http://creativecommons.org/licenses/by/3.0/,Inserting Capsule Into Coffee Machine,0,https://www.freesound.org/data/previews/105/105373_522747-hq.mp3,https://www.freesound.org/data/previews/105/105373_522747-hq.ogg,44100,capsule coffee inserting machine,wav,https://www.freesound.org/people/DrZoom/sounds/105373/,DrZoom,f730379_9_264,4.6904157598,0.8528028654,0.469041576,7,"Counter({'click': 4, 'tick': 1, 'spring': 1, 'quick_click': 1, 'clack': 1, 'door_closing': 1, 'snick': 1})","{'vector_size': 7, 'magnitude': 4.6904157598234297, 'max_relation_Cos': 0.85280286542244166, 'norm_magnitude': 0.46904157598234297}",10
721132727,80.1,0,24,2117,2,The first part of the sound when the capsule compartment is closed.,1.4925170068,http://kyoto.let.vu.nl/~miltenburg/sounds/105375.mp3,28,105375,http://creativecommons.org/licenses/by/3.0/,Closing Lever on Capsule Coffee Machine,0,https://www.freesound.org/data/previews/105/105375_522747-hq.mp3,https://www.freesound.org/data/previews/105/105375_522747-hq.ogg,44100,capsule close coffee lever machine,wav,https://www.freesound.org/people/DrZoom/sounds/105375/,DrZoom,f725902_3_60,4,0.25,0.25,16,"Counter({'': 1, 'engine': 1, 'draw': 1, 'tap': 1, 'pull': 1, 'wooden': 1, 'bleep': 1, 'calculator': 1, 'slide': 1, 'scrape': 1, 'winding': 1, 'stroke': 1, 'adding': 1, 'answer_door': 1, 'creak': 1, 'click': 1})","{'vector_size': 16, 'magnitude': 4.0, 'max_relation_Cos': 0.25, 'norm_magnitude': 0.25}",10
723515478,50.9,4,24,2117,2,"The second part of the sound when the capsule compartment is closed. It's the impart sound, when the lever hits the upper side of the compartment.",1.7672108844,http://kyoto.let.vu.nl/~miltenburg/sounds/105376.mp3,219,105376,http://creativecommons.org/licenses/by/3.0/,Closing Lever on Capsule Coffee Machine,1,https://www.freesound.org/data/previews/105/105376_522747-hq.mp3,https://www.freesound.org/data/previews/105/105376_522747-hq.ogg,44100,capsule close coffee lever machine,wav,https://www.freesound.org/people/DrZoom/sounds/105376/,DrZoom,f727918_7_180,3.3166247904,0.3015113446,0.3015113446,11,"Counter({'sound': 1, 'hitting_wood': 1, 'ball': 1, 'drop': 1, 'knocking': 1, 'bang': 1, 'hammer_hit': 1, 'hamsburg': 1, 'hammer': 1, 'thump_bang': 1, 'yamaha_drum': 1})","{'vector_size': 11, 'magnitude': 3.3166247903553998, 'max_relation_Cos': 0.30151134457776363, 'norm_magnitude': 0.30151134457776363}",10
722439308,63.3,4.5,24,2117,2,The sound of a cup made from glass put down on the surface of the coffee machine.,1.622244898,http://kyoto.let.vu.nl/~miltenburg/sounds/105377.mp3,97,105377,http://creativecommons.org/licenses/by/3.0/,Put Cup on Coffee Machine Table,4,https://www.freesound.org/data/previews/105/105377_522747-hq.mp3,https://www.freesound.org/data/previews/105/105377_522747-hq.ogg,44100,coffee cup down machine putting,wav,https://www.freesound.org/people/DrZoom/sounds/105377/,DrZoom,f727177_5_120,4,0.5,0.2857142857,13,"Counter({'clunk': 2, '': 1, 'knock': 1, 'clkk': 1, 'tap': 1, 'bump': 1, 'foot_step': 1, 'step': 1, 'a_click': 1, 'clop': 1, 'clink': 1, 'tick': 1, 'click': 1})","{'vector_size': 13, 'magnitude': 4.0, 'max_relation_Cos': 0.5, 'norm_magnitude': 0.2857142857142857}",10
725641866,83.5,4,24,2117,2,The sound of the glass cup which is shifted on the metal surface of the coffee machine under the output opening.,1.2845124717,http://kyoto.let.vu.nl/~miltenburg/sounds/105378.mp3,305,105378,http://creativecommons.org/licenses/by/3.0/,Moving Cup on Coffee Machine,2,https://www.freesound.org/data/previews/105/105378_522747-hq.mp3,https://www.freesound.org/data/previews/105/105378_522747-hq.ogg,44100,coffee cup glass machine shifting,wav,https://www.freesound.org/people/DrZoom/sounds/105378/,DrZoom,f730379_9_264,3.8729833462,0.5163977795,0.2979217959,12,"Counter({'echo': 2, 'knock': 1, 'clank': 1, 'tap': 1, 'clanking': 1, 'key_clicking': 1, 'fell_inside_box': 1, 'china': 1, 'swinging': 1, 'closing': 1, 'click': 1, 'clink': 1})","{'vector_size': 12, 'magnitude': 3.872983346207417, 'max_relation_Cos': 0.5163977794943222, 'norm_magnitude': 0.29792179586210898}",10
723515357,72.1,4.3333333333,24,2117,2,"The sound while open the capsule lever, and the sound how the empty capsule is falling down inside of the machine.",1.0384126984,http://kyoto.let.vu.nl/~miltenburg/sounds/105379.mp3,179,105379,http://creativecommons.org/licenses/by/3.0/,Open Lever on Capsule Coffee Machine,3,https://www.freesound.org/data/previews/105/105379_522747-hq.mp3,https://www.freesound.org/data/previews/105/105379_522747-hq.ogg,44100,coffee lever machine open,wav,https://www.freesound.org/people/DrZoom/sounds/105379/,DrZoom,f727918_7_180,4.472135955,0.6708203932,0.3194382825,12,"Counter({'shuffle': 3, '': 1, 'clank': 1, 'shuffling': 1, 'clicking': 1, 'drop': 1, 'door_shutting': 1, 'tumbling': 1, 'clack': 1, 'mixing': 1, 'car_door': 1, 'click': 1})","{'vector_size': 12, 'magnitude': 4.4721359549995796, 'max_relation_Cos': 0.67082039324993692, 'norm_magnitude': 0.31943828249996997}",10
721936873,42.7,4.5,16,768,1,"My friend Srdjan squashing a 0,5 liter 'Jelen' beer can with his left foot. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",0.8416666667,http://kyoto.let.vu.nl/~miltenburg/sounds/105417.mp3,48,105417,http://creativecommons.org/licenses/by/3.0/,squashing a beer can with foot.aif,3,https://www.freesound.org/data/previews/105/105417_1163166-hq.mp3,https://www.freesound.org/data/previews/105/105417_1163166-hq.ogg,48000,metal tin beverage drink cinematic crush crushing flat flattening foley foot h4n leg sfx short squash squashing squeeze squeezing tomlija beer zoom break breaking can,aif,https://www.freesound.org/people/Tomlija/sounds/105417/,Tomlija,f726874_4_90,3.3166247904,0.3015113446,0.3015113446,11,"Counter({'crunch': 1, 'stamping': 1, 'peeling_off_conspiracy': 1, 'scraping': 1, 'eating_chips': 1, 'splash': 1, 'scrape': 1, 'crack': 1, 'cards': 1, 'click': 1, 'clap': 1})","{'vector_size': 11, 'magnitude': 3.3166247903553998, 'max_relation_Cos': 0.30151134457776363, 'norm_magnitude': 0.30151134457776363}",10
665018636,83.8,4.306122449,16,768,1,"The sound of such a cool old vintage bike horn that I borrowed from my friend Avram specially for this occasion. Thanks, bro!!! Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",19.0583333333,http://kyoto.let.vu.nl/~miltenburg/sounds/105419.mp3,,105419,http://creativecommons.org/licenses/by/3.0/,vintage bicycle horn.aif,49,https://www.freesound.org/data/previews/105/105419_1163166-hq.mp3,https://www.freesound.org/data/previews/105/105419_1163166-hq.ogg,48000,toot tooting bulb bulbhorn bulb-horn laughing circus clown kids laugh kid old-school oldschool school sfx siren tomlija vintage bicycle zoom bike cartoon comedy foley funny h4n honk honking horn old,aif,https://www.freesound.org/people/Tomlija/sounds/105419/,Tomlija,f683873,8.7177978871,0.8029550685,0.3113499245,19,"Counter({'horn': 7, 'honk': 2, 'squeak': 2, 'clown': 2, '': 1, 'honking': 1, 'toy': 1, 'squeek': 1, 'clown_car': 1, 'tube': 1, 'beep': 1, 'fun': 1, 'repetative': 1, 'dog_toy': 1, 'fast': 1, 'goose': 1, 'air': 1, 'honking_horn': 1, 'balloon': 1})","{'vector_size': 19, 'magnitude': 8.717797887081348, 'max_relation_Cos': 0.80295506854696608, 'norm_magnitude': 0.31134992453861959}",10
722683634,51.5,4.625,24,1152,1,"Closing the door of my good old car (sample no.2). Unprocessed. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",0.9472083333,http://kyoto.let.vu.nl/~miltenburg/sounds/106555.mp3,118,106555,http://creativecommons.org/licenses/by/3.0/,car door shut 2.aif,4,https://www.freesound.org/data/previews/106/106555_1163166-hq.mp3,https://www.freesound.org/data/previews/106/106555_1163166-hq.ogg,48000,unprocessed cinematic close closing door foley h4n sfx shut shutting slam slamming tomlija zoom automobile vehicle car,aif,https://www.freesound.org/people/Tomlija/sounds/106555/,Tomlija,f727503_6_150,4.1231056256,0.4850712501,0.2748737084,14,"Counter({'slam': 2, 'hit': 1, 'noise': 1, 'door': 1, 'door_shuting': 1, 'tumble': 1, 'punch': 1, 'chopping': 1, 'thump': 1, 'drum': 1, 'closing': 1, 'trop': 1, 'hammer': 1, 'clap': 1})","{'vector_size': 14, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.48507125007266594, 'norm_magnitude': 0.27487370837451069}",10
724918425,85.3,4.0833333333,24,1152,1,"Closing the door of my good old car. Unprocessed. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",1.2222291667,http://kyoto.let.vu.nl/~miltenburg/sounds/106556.mp3,281,106556,http://creativecommons.org/licenses/by/3.0/,car door shut.aif,6,https://www.freesound.org/data/previews/106/106556_1163166-hq.mp3,https://www.freesound.org/data/previews/106/106556_1163166-hq.ogg,48000,unprocessed car cinematic close closing door foley h4n sfx shut shutting slam slamming tomlija vehicle automobile zoom,aif,https://www.freesound.org/people/Tomlija/sounds/106556/,Tomlija,f729244_8_210,4.1231056256,0.4850712501,0.2748737084,14,"Counter({'slam': 2, '': 1, 'knock': 1, 'shut': 1, 'door': 1, 'plunk': 1, 'drop': 1, 'shutting': 1, 'whoosh_stomp': 1, 'slamming': 1, 'bang': 1, 'foot_stomp': 1, 'door_closing': 1, 'whack': 1})","{'vector_size': 14, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.48507125007266594, 'norm_magnitude': 0.27487370837451069}",10
661819793,64.8,0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  This is a washing machine that is rocking so badly that the transmission is throttling the speed (if it were a top-loader). Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",19.6673015873,http://kyoto.let.vu.nl/~miltenburg/sounds/106599.mp3,,106599,http://creativecommons.org/licenses/by/3.0/,drum12.wav,0,https://www.freesound.org/data/previews/106/106599_62484-hq.mp3,https://www.freesound.org/data/previews/106/106599_62484-hq.ogg,44100,balance beat bong dryer machine off-balance rocking steel thump transmission washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106599/,zerolagtime,f681956,5.6568542495,0.3535533906,0.2357022604,20,"Counter({'drums': 2, 'machine': 2, 'tapping': 2, 'drum': 2, 'repetitive': 1, 'turning': 1, 'clock': 1, 'beat': 1, 'rythmic': 1, 'knocking': 1, 'banging': 1, 'long': 1, 'clunking': 1, 'dryingmachine': 1, 'rumbling': 1, 'quiet': 1, 'ticking': 1, 'thudding': 1, 'a_machine': 1, 'hammer': 1})","{'vector_size': 20, 'magnitude': 5.6568542494923806, 'max_relation_Cos': 0.35355339059327373, 'norm_magnitude': 0.23570226039551587}",10
661819784,75.9,0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds. A lopsided thumping. Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",19.7485714286,http://kyoto.let.vu.nl/~miltenburg/sounds/106601.mp3,,106601,http://creativecommons.org/licenses/by/3.0/,drum2.wav,0,https://www.freesound.org/data/previews/106/106601_62484-hq.mp3,https://www.freesound.org/data/previews/106/106601_62484-hq.ogg,44100,beat bong dryer machine steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106601/,zerolagtime,f681956,4.8989794856,0.4082482905,0.2449489743,18,"Counter({'machine': 2, 'knocking': 2, 'sound': 1, 'puncher': 1, 'turning': 1, 'thumping': 1, 'someone_hammering': 1, 'hammer': 1, 'drums': 1, 'banging': 1, 'hitting': 1, 'dryingmachine': 1, 'baning': 1, 'rhythm': 1, 'thudding': 1, 'drum': 1, 'loud': 1, 'drumbeat': 1})","{'vector_size': 18, 'magnitude': 4.8989794855663558, 'max_relation_Cos': 0.40824829046386313, 'norm_magnitude': 0.2449489742783178}",10
689712754,63.1,0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",15.9753287982,http://kyoto.let.vu.nl/~miltenburg/sounds/106606.mp3,,106606,http://creativecommons.org/licenses/by/3.0/,drum7.wav,0,https://www.freesound.org/data/previews/106/106606_62484-hq.mp3,https://www.freesound.org/data/previews/106/106606_62484-hq.ogg,44100,washing bong dryer machine steel thump beat washer,wav,https://www.freesound.org/people/zerolagtime/sounds/106606/,zerolagtime,f702793,4.582575695,0.4364357805,0.2411881945,18,"Counter({'beat': 2, 'knock': 1, 'walking': 1, 'poke': 1, 'buckets_used_as_drums': 1, 'marching_drums': 1, 'natural_noise': 1, 'stick_pounding_on_can': 1, 'grandfather_clock': 1, 'wood': 1, 'tapping': 1, 'jungle_beats': 1, 'rhythm': 1, 'hammer': 1, 'wooden': 1, 'stairs': 1, 'ticktock': 1, 'hammering': 1})","{'vector_size': 18, 'magnitude': 4.5825756949558398, 'max_relation_Cos': 0.43643578047198472, 'norm_magnitude': 0.24118819447136}",10
724918255,62.2,2.5,24,2304,2,Gunfire of machine gun in an enclosed area.,1.7706666667,http://kyoto.let.vu.nl/~miltenburg/sounds/107620.mp3,224,107620,http://creativecommons.org/licenses/sampling+/1.0/,GunShot.03.wav,6,https://www.freesound.org/data/previews/107/107620_1656768-hq.mp3,https://www.freesound.org/data/previews/107/107620_1656768-hq.ogg,48000,fire foley gun machine recording,wav,https://www.freesound.org/people/stintx/sounds/107620/,stintx,f729244_8_210,4.472135955,0.6708203932,0.3726779962,9,"Counter({'tapping': 3, 'clicks': 2, 'horse': 1, 'clicking': 1, 'drumming_fingers': 1, 'dolphin_clapping': 1, 'clatter': 1, 'carabined_motor_sport': 1, 'whir': 1})","{'vector_size': 9, 'magnitude': 4.4721359549995796, 'max_relation_Cos': 0.67082039324993692, 'norm_magnitude': 0.37267799624996495}",10
722683670,71.3,3.7291666667,24,2304,2,The sound of a pistol reloading.,0.9706666667,http://kyoto.let.vu.nl/~miltenburg/sounds/107622.mp3,130,107622,http://creativecommons.org/licenses/sampling+/1.0/,Pistol-Reload.wav,24,https://www.freesound.org/data/previews/107/107622_1656768-hq.mp3,https://www.freesound.org/data/previews/107/107622_1656768-hq.ogg,48000,foley pistol recording reload,wav,https://www.freesound.org/people/stintx/sounds/107622/,stintx,f727503_6_150,4.2426406871,0.7071067812,0.3535533906,10,"Counter({'click': 3, '': 1, 'clicking_sound': 1, 'reload_gun': 1, 'metallic': 1, 'step': 1, 'tick_tick': 1, 'scissors': 1, 'tinkle': 1, 'silence': 1})","{'vector_size': 10, 'magnitude': 4.2426406871192848, 'max_relation_Cos': 0.70710678118654757, 'norm_magnitude': 0.35355339059327373}",10
725641994,51.5,0,24,2117,2,A simple bass/synth hit made with Logic's es2.,0.75,http://kyoto.let.vu.nl/~miltenburg/sounds/107788.mp3,348,107788,http://creativecommons.org/licenses/by/3.0/,hit_001.wav,0,https://www.freesound.org/data/previews/107/107788_1727136-hq.mp3,https://www.freesound.org/data/previews/107/107788_1727136-hq.ogg,44100,bass beat dj down drum effect frequency hit machine power sound sweep synth,wav,https://www.freesound.org/people/leviclaassen/sounds/107788/,leviclaassen,f730379_9_264,3.6055512755,0.2773500981,0.2773500981,13,"Counter({'computer_error_noise': 1, 'feedback': 1, 'electronic_bloop': 1, 'raygun': 1, 'robot': 1, 'alert': 1, 'synthesizer': 1, 'electronic_descending': 1, 'buzz': 1, 'techo': 1, 'air_release': 1, 'drop_in_sound': 1, 'blackout': 1})","{'vector_size': 13, 'magnitude': 3.6055512754639891, 'max_relation_Cos': 0.27735009811261457, 'norm_magnitude': 0.27735009811261457}",10
724918272,42.1,4.7,24,2117,2,A simple bass/synth hit made with Logic's es2.,1.1249886621,http://kyoto.let.vu.nl/~miltenburg/sounds/107789.mp3,230,107789,http://creativecommons.org/licenses/by/3.0/,hit_002.wav,10,https://www.freesound.org/data/previews/107/107789_1727136-hq.mp3,https://www.freesound.org/data/previews/107/107789_1727136-hq.ogg,44100,bass beat dj down drum effect frequency hit machine power sound sweep synth,wav,https://www.freesound.org/people/leviclaassen/sounds/107789/,leviclaassen,f729244_8_210,3.3166247904,0.3015113446,0.3015113446,11,"Counter({'blow': 1, 'ufo': 1, 'electronica': 1, 'whoosh': 1, 'dj_died': 1, 'zoom': 1, 'boop': 1, 'noice': 1, 'boom': 1, 'buzz': 1, 'whir': 1})","{'vector_size': 11, 'magnitude': 3.3166247903553998, 'max_relation_Cos': 0.30151134457776363, 'norm_magnitude': 0.30151134457776363}",10
