judgment	duration	metrics.worker.agreement	output.keywords	output.keywords.agreement	started	submitted	unit	worker
1521314890	39	0.1290994449	Counter({'blender': 1})	0.1290994449	2015-01-08 13:39:54	2015-01-08 13:40:33	637324982	27077723
1521323043	56	0.800640769	Counter({'drill': 2})	0.800640769	2015-01-08 13:58:25	2015-01-08 13:59:21	637324982	29611985
1521323732	155	0.5	Counter({'rattle': 1, 'drill': 1, 'buzz': 1})	0.5	2015-01-08 13:58:27	2015-01-08 14:01:02	637324982	6228981
1521328577	82	0.5	Counter({'mixer': 1, 'drill': 1, 'whirring': 1})	0.5	2015-01-08 14:11:32	2015-01-08 14:12:54	637324982	13763729
1521333204	54	0.1290994449	Counter({'machine': 1})	0.1290994449	2015-01-08 14:23:27	2015-01-08 14:24:21	637324982	15777392
1521245362	49	0.3651483717	Counter({'chicken': 1})	0.3651483717	2015-01-08 11:36:09	2015-01-08 11:36:58	637324983	11295497
1521274221	79	0.2182178902	Counter({'honking': 1, 'waterfowl': 1, 'birds': 1})	0.2182178902	2015-01-08 12:34:10	2015-01-08 12:35:29	637324983	29686407
1521281539	63	0.3651483717	Counter({'birds': 1})	0.3651483717	2015-01-08 12:46:28	2015-01-08 12:47:31	637324983	27939470
1521306189	60	0.2182178902	Counter({'howling': 1, 'geese': 1, 'horns': 1})	0.2182178902	2015-01-08 13:19:53	2015-01-08 13:20:53	637324983	21507445
1521308454	63	0.3651483717	Counter({'chicken': 1})	0.3651483717	2015-01-08 13:24:54	2015-01-08 13:25:57	637324983	28755767
1521314879	39	0.1767766953	Counter({'geese': 1})	0.1767766953	2015-01-08 13:39:54	2015-01-08 13:40:33	637324983	27077723
1521323041	56	0.2626128657	Counter({'chicken': 1, 'cockrell': 1})	0.2626128657	2015-01-08 13:58:25	2015-01-08 13:59:21	637324983	29611985
1521323733	155	0	Counter({'cluck': 1, 'squawking': 1, 'gulls': 1})	0	2015-01-08 13:58:27	2015-01-08 14:01:02	637324983	6228981
1521328584	82	0.1054092553	Counter({'horns': 1, 'squeaking': 1, 'blowers': 1})	0.1054092553	2015-01-08 14:11:32	2015-01-08 14:12:54	637324983	13763729
1521333208	54	0.3651483717	Counter({'birds': 1})	0.3651483717	2015-01-08 14:23:27	2015-01-08 14:24:21	637324983	15777392
1521246177	67	0.92998111	Counter({'siren': 1})	0.92998111	2015-01-08 11:37:00	2015-01-08 11:38:07	637324984	11295497
1521274656	63	0.4747126633	Counter({'siren': 1, 'repetitive': 1, 'alarm': 1, 'escape': 1})	0.4747126633	2015-01-08 12:35:30	2015-01-08 12:36:33	637324984	29686407
1521283380	146	0.92998111	Counter({'siren': 1})	0.92998111	2015-01-08 12:47:32	2015-01-08 12:49:58	637324984	27939470
1521306577	49	0.92998111	Counter({'siren': 1})	0.92998111	2015-01-08 13:20:53	2015-01-08 13:21:42	637324984	21507445
1521310213	54	0.92998111	Counter({'siren': 1})	0.92998111	2015-01-08 13:28:29	2015-01-08 13:29:23	637324984	28755767
1521315257	56	0	Counter({'horn': 1})	0	2015-01-08 13:40:34	2015-01-08 13:41:30	637324984	27077723
1521323476	61	0.92998111	Counter({'siren': 1})	0.92998111	2015-01-08 13:59:22	2015-01-08 14:00:23	637324984	29611985
1521328961	56	0.6210590034	Counter({'high': 1, 'siren': 1, 'loud': 1})	0.6210590034	2015-01-08 14:12:55	2015-01-08 14:13:51	637324984	13763729
1521333519	34	0.92998111	Counter({'siren': 1})	0.92998111	2015-01-08 14:24:22	2015-01-08 14:24:56	637324984	15777392
1521336714	145	0.6210590034	Counter({'siren': 1, 'annoying': 1, 'loud': 1})	0.6210590034	2015-01-08 14:30:07	2015-01-08 14:32:32	637324984	6340330
1521246192	67	0.291729983	Counter({'piano': 1})	0.291729983	2015-01-08 11:37:00	2015-01-08 11:38:07	637324986	11295497
1521274655	63	0.4622501635	Counter({'horror': 1, 'suspense': 1, 'electronic_music': 1})	0.4622501635	2015-01-08 12:35:30	2015-01-08 12:36:33	637324986	29686407
1521283375	146	0.7808688094	Counter({'electronic_music': 1})	0.7808688094	2015-01-08 12:47:32	2015-01-08 12:49:58	637324986	27939470
1521306566	49	0.291729983	Counter({'piano': 1})	0.291729983	2015-01-08 13:20:53	2015-01-08 13:21:42	637324986	21507445
1521310215	54	0.291729983	Counter({'piano': 1})	0.291729983	2015-01-08 13:28:29	2015-01-08 13:29:23	637324986	28755767
1521315266	56	0.7808688094	Counter({'electronic_music': 1})	0.7808688094	2015-01-08 13:40:34	2015-01-08 13:41:30	637324986	27077723
1521323483	61	0	Counter({'keyboard': 1})	0	2015-01-08 13:59:22	2015-01-08 14:00:23	637324986	29611985
1521328963	56	0.5590169944	Counter({'notes': 1, 'electronic_music': 1})	0.5590169944	2015-01-08 14:12:55	2015-01-08 14:13:51	637324986	13763729
1521333521	34	0.5590169944	Counter({'orchestra': 1, 'electronic_music': 1})	0.5590169944	2015-01-08 14:24:22	2015-01-08 14:24:56	637324986	15777392
1521336716	145	0.4622501635	Counter({'quick': 1, 'tones': 1, 'electronic_music': 1})	0.4622501635	2015-01-08 14:30:07	2015-01-08 14:32:32	637324986	6340330
1521246679	44	0	Counter({'machine': 1})	0	2015-01-08 11:38:08	2015-01-08 11:38:52	637324987	11295497
1521276235	44	0.0962250449	Counter({'siren': 1, 'train': 1, 'departure': 1})	0.0962250449	2015-01-08 12:38:38	2015-01-08 12:39:22	637324987	29686407
1521285445	147	0.7071067812	Counter({'horn_sound': 1})	0.7071067812	2015-01-08 12:49:59	2015-01-08 12:52:26	637324987	27939470
1521307459	68	0.508000508	Counter({'horn_sound': 1, 'screeching': 1})	0.508000508	2015-01-08 13:22:52	2015-01-08 13:24:00	637324987	21507445
1521310682	56	0.7071067812	Counter({'horn_sound': 1})	0.7071067812	2015-01-08 13:29:24	2015-01-08 13:30:20	637324987	28755767
1521315543	38	0	Counter({'rattle': 1, 'vaccuum': 1})	0	2015-01-08 13:41:30	2015-01-08 13:42:08	637324987	27077723
1521323755	40	0.508000508	Counter({'horn_sound': 1, 'scrape': 1})	0.508000508	2015-01-08 14:00:24	2015-01-08 14:01:04	637324987	29611985
1521329455	64	0	Counter({'note': 1, 'long': 1, 'bell': 1})	0	2015-01-08 14:13:52	2015-01-08 14:14:56	637324987	13763729
1521334993	34	0	Counter({'instrument': 1})	0	2015-01-08 14:28:10	2015-01-08 14:28:44	637324987	15777392
1521341199	185	0.5455447256	Counter({'whistle': 1, 'train': 1, 'horn_sound': 1})	0.5455447256	2015-01-08 14:39:23	2015-01-08 14:42:28	637324987	14353703
1521246689	44	0.5388159061	Counter({'guitar': 1})	0.5388159061	2015-01-08 11:38:08	2015-01-08 11:38:52	637324988	11295497
1521276234	44	0.2073903389	Counter({'synthesiser': 1, 'string': 1, 'tune': 1})	0.2073903389	2015-01-08 12:38:38	2015-01-08 12:39:22	637324988	29686407
1521285443	147	0.1690308509	Counter({'bass_sound': 1})	0.1690308509	2015-01-08 12:49:59	2015-01-08 12:52:26	637324988	27939470
1521307464	68	0	Counter({'piano': 1, 'organ': 1})	0	2015-01-08 13:22:52	2015-01-08 13:24:00	637324988	21507445
1521310683	56	0.5388159061	Counter({'guitar': 1})	0.5388159061	2015-01-08 13:29:24	2015-01-08 13:30:20	637324988	28755767
1521315545	38	0	Counter({'music': 1})	0	2015-01-08 13:41:30	2015-01-08 13:42:08	637324988	27077723
1521323759	40	0	Counter({'keyboard': 1})	0	2015-01-08 14:00:24	2015-01-08 14:01:04	637324988	29611985
1521329458	64	0.5773502692	Counter({'guitar': 1, 'notes': 1, 'tune': 1})	0.5773502692	2015-01-08 14:13:52	2015-01-08 14:14:56	637324988	13763729
1521334991	34	0.25	Counter({'bass_sound': 1, 'string': 1})	0.25	2015-01-08 14:28:10	2015-01-08 14:28:44	637324988	15777392
1521341201	185	0.4444444444	Counter({'guitar': 1, 'notes': 1, 'strum': 1})	0.4444444444	2015-01-08 14:39:23	2015-01-08 14:42:28	637324988	14353703
1521246687	44	0.1690308509	Counter({'someone_shouting': 1})	0.1690308509	2015-01-08 11:38:08	2015-01-08 11:38:52	637324989	11295497
1521276228	44	0.1825741858	Counter({'cheering': 1, 'motivation': 1, 'american': 1, 'encouragment': 1})	0.1825741858	2015-01-08 12:38:38	2015-01-08 12:39:22	637324989	29686407
1521285442	147	0.1690308509	Counter({'someone_shouting': 1})	0.1690308509	2015-01-08 12:49:59	2015-01-08 12:52:26	637324989	27939470
1521307468	68	0.3872983346	Counter({'cheering': 1, 'talk': 1})	0.3872983346	2015-01-08 13:22:52	2015-01-08 13:24:00	637324989	21507445
1521310688	56	0	Counter({'fan_at_game': 1})	0	2015-01-08 13:29:24	2015-01-08 13:30:20	637324989	28755767
1521315546	38	0.1690308509	Counter({'talk': 1})	0.1690308509	2015-01-08 13:41:30	2015-01-08 13:42:08	637324989	27077723
1521323758	40	0.25	Counter({'cheering': 1, 'screaming': 1})	0.25	2015-01-08 14:00:24	2015-01-08 14:01:04	637324989	29611985
1521329460	64	0.3216337605	Counter({'yell': 1, 'voice': 1, 'words': 1})	0.3216337605	2015-01-08 14:13:52	2015-01-08 14:14:56	637324989	13763729
1521334987	34	0.25	Counter({'guy': 1, 'yell': 1})	0.25	2015-01-08 14:28:10	2015-01-08 14:28:44	637324989	15777392
1521341192	185	0.3216337605	Counter({'voice': 1, 'yell': 1, 'male': 1})	0.3216337605	2015-01-08 14:39:23	2015-01-08 14:42:28	637324989	14353703
1521247224	46	0.4850712501	Counter({'horrible_screeching_sound': 1})	0.4850712501	2015-01-08 11:38:53	2015-01-08 11:39:39	637324990	11295497
1521277089	29	0	Counter({'interference': 1, 'grating': 1})	0	2015-01-08 12:40:32	2015-01-08 12:41:01	637324990	29686407
1521286464	76	0.4850712501	Counter({'horrible_screeching_sound': 1})	0.4850712501	2015-01-08 12:52:27	2015-01-08 12:53:43	637324990	27939470
1521307843	47	0	Counter({'electronic': 1, 'distortion': 1})	0	2015-01-08 13:24:01	2015-01-08 13:24:48	637324990	21507445
1521311668	44	0	Counter({'shrill': 1})	0	2015-01-08 13:31:24	2015-01-08 13:32:08	637324990	28755767
1521315764	26	0	Counter({'static': 1})	0	2015-01-08 13:42:09	2015-01-08 13:42:35	637324990	27077723
1521324342	31	0	Counter({'feedback': 1, 'pitch': 1})	0	2015-01-08 14:01:50	2015-01-08 14:02:21	637324990	29611985
1521329759	52	0	Counter({'high': 1, 'whistle': 1, 'alarm': 1})	0	2015-01-08 14:14:57	2015-01-08 14:15:49	637324990	13763729
1521336732	32	0	Counter({'annoying': 1})	0	2015-01-08 14:32:02	2015-01-08 14:32:34	637324990	15777392
1521337074	22	0.3535533906	Counter({'horrible_screeching_sound': 1, 'squeal': 1})	0.3535533906	2015-01-08 14:32:58	2015-01-08 14:33:20	637324990	14353703
1521247223	46	0.9701425001	Counter({'drum': 1})	0.9701425001	2015-01-08 11:38:53	2015-01-08 11:39:39	637324991	11295497
1521277093	29	0.6910947405	Counter({'ta_dah': 1, 'drum': 1})	0.6910947405	2015-01-08 12:40:32	2015-01-08 12:41:01	637324991	29686407
1521286465	76	0	Counter({'drumbeat': 1})	0	2015-01-08 12:52:27	2015-01-08 12:53:43	637324991	27939470
1521307848	47	0.9701425001	Counter({'drum': 1})	0.9701425001	2015-01-08 13:24:01	2015-01-08 13:24:48	637324991	21507445
1521311664	44	0.9701425001	Counter({'drum': 1})	0.9701425001	2015-01-08 13:31:24	2015-01-08 13:32:08	637324991	28755767
1521315771	26	0.9701425001	Counter({'drum': 1})	0.9701425001	2015-01-08 13:42:09	2015-01-08 13:42:35	637324991	27077723
1521324344	31	0.9701425001	Counter({'drum': 1})	0.9701425001	2015-01-08 14:01:50	2015-01-08 14:02:21	637324991	29611985
1521329757	52	0.6910947405	Counter({'drum': 1, 'crash': 1})	0.6910947405	2015-01-08 14:14:57	2015-01-08 14:15:49	637324991	13763729
1521336730	32	0.9701425001	Counter({'drum': 1})	0.9701425001	2015-01-08 14:32:02	2015-01-08 14:32:34	637324991	15777392
1521337072	22	0.6910947405	Counter({'beat': 1, 'drum': 1})	0.6910947405	2015-01-08 14:32:58	2015-01-08 14:33:20	637324991	14353703
1521247225	46	0.5	Counter({'wind': 1})	0.5	2015-01-08 11:38:53	2015-01-08 11:39:39	637324992	11295497
1521277095	29	0	Counter({'sinister': 1, 'emptiness': 1, 'echo': 1})	0	2015-01-08 12:40:32	2015-01-08 12:41:01	637324992	29686407
1521286468	76	0	Counter({'no_sound': 1})	0	2015-01-08 12:52:27	2015-01-08 12:53:43	637324992	27939470
1521307844	47	0	Counter({'roar': 1})	0	2015-01-08 13:24:01	2015-01-08 13:24:48	637324992	21507445
1521311661	44	0	Counter({'helicopter': 1})	0	2015-01-08 13:31:24	2015-01-08 13:32:08	637324992	28755767
1521315768	26	0	Counter({'silence': 1})	0	2015-01-08 13:42:09	2015-01-08 13:42:35	637324992	27077723
1521324347	31	0	Counter({'weather': 1})	0	2015-01-08 14:01:50	2015-01-08 14:02:21	637324992	29611985
1521329756	52	0	Counter({'rumble': 1, 'low': 1})	0	2015-01-08 14:14:57	2015-01-08 14:15:49	637324992	13763729
1521336728	32	0.5	Counter({'wind': 1})	0.5	2015-01-08 14:32:02	2015-01-08 14:32:34	637324992	15777392
1521337073	22	0.3086066999	Counter({'car': 1, 'motor': 1, 'wind': 1})	0.3086066999	2015-01-08 14:32:58	2015-01-08 14:33:20	637324992	14353703
1521316013	35	0.875189949	Counter({'music': 1})	0.875189949	2015-01-08 13:42:36	2015-01-08 13:43:11	637324993	27077723
1521324885	59	0.6255432422	Counter({'music': 1, 'drum': 1})	0.6255432422	2015-01-08 14:02:22	2015-01-08 14:03:21	637324993	29611985
1521330109	49	0	Counter({'notes': 1, 'tune': 1})	0	2015-01-08 14:15:51	2015-01-08 14:16:40	637324993	13763729
1521335247	36	0.6255432422	Counter({'music': 1, 'static': 1})	0.6255432422	2015-01-08 14:28:45	2015-01-08 14:29:21	637324993	15777392
1521335635	130	0.5163977795	Counter({'sounds': 1, 'music': 1, 'tones': 1})	0.5163977795	2015-01-08 14:27:56	2015-01-08 14:30:06	637324993	6340330
1521337288	40	0.5163977795	Counter({'instruments': 1, 'piano': 1, 'music': 1})	0.5163977795	2015-01-08 14:33:21	2015-01-08 14:34:01	637324993	14353703
1521345714	52	0	Counter({'funky': 1, 'disco': 1})	0	2015-01-08 14:51:49	2015-01-08 14:52:41	637324993	30544555
1521345997	48	0	Counter({'band': 1})	0	2015-01-08 14:52:27	2015-01-08 14:53:15	637324993	18571337
1521353004	35	0.875189949	Counter({'music': 1})	0.875189949	2015-01-08 15:11:22	2015-01-08 15:11:57	637324993	30505882
1521363923	137	0.875189949	Counter({'music': 1})	0.875189949	2015-01-08 15:32:18	2015-01-08 15:34:35	637324993	3262732
1521316014	35	0.6108472218	Counter({'baby': 1})	0.6108472218	2015-01-08 13:42:36	2015-01-08 13:43:11	637324994	27077723
1521324881	59	0.5303300859	Counter({'talk': 1, 'child': 1})	0.5303300859	2015-01-08 14:02:22	2015-01-08 14:03:21	637324994	29611985
1521330129	49	0.2821382463	Counter({'garble': 1, 'voice': 1, 'child': 1})	0.2821382463	2015-01-08 14:15:51	2015-01-08 14:16:40	637324994	13763729
1521335242	36	0.1154700538	Counter({'toddler': 1})	0.1154700538	2015-01-08 14:28:45	2015-01-08 14:29:21	637324994	15777392
1521335639	130	0.6882472016	Counter({'baby': 1, 'jabber': 1, 'child': 1})	0.6882472016	2015-01-08 14:27:56	2015-01-08 14:30:06	637324994	6340330
1521337286	40	0.8485281374	Counter({'baby': 1, 'toddler': 1, 'talk': 1, 'child': 1})	0.8485281374	2015-01-08 14:33:21	2015-01-08 14:34:01	637324994	14353703
1521345699	52	0.4351941399	Counter({'baby': 1, 'babbling': 1})	0.4351941399	2015-01-08 14:51:49	2015-01-08 14:52:41	637324994	30544555
1521345996	48	0.6286185571	Counter({'baby': 1, 'talk': 1})	0.6286185571	2015-01-08 14:52:27	2015-01-08 14:53:15	637324994	18571337
1521352998	35	0.4815434123	Counter({'child': 1})	0.4815434123	2015-01-08 15:11:22	2015-01-08 15:11:57	637324994	30505882
1521363924	137	0.6108472218	Counter({'baby': 1})	0.6108472218	2015-01-08 15:32:18	2015-01-08 15:34:35	637324994	3262732
1521316011	35	0	Counter({'squeak': 1})	0	2015-01-08 13:42:36	2015-01-08 13:43:11	637324995	27077723
1521324883	59	0	Counter({'engine': 1, 'machine': 1, 'moving': 1})	0	2015-01-08 14:02:22	2015-01-08 14:03:21	637324995	29611985
1521330104	49	0	Counter({'tones': 1, 'low': 1, 'tune': 1})	0	2015-01-08 14:15:51	2015-01-08 14:16:40	637324995	13763729
1521335248	36	0	Counter({'drum': 1})	0	2015-01-08 14:28:45	2015-01-08 14:29:21	637324995	15777392
1521335646	130	0.1490711985	Counter({'squeeching': 1, 'sounds': 1, 'music': 1})	0.1490711985	2015-01-08 14:27:56	2015-01-08 14:30:06	637324995	6340330
1521337285	40	0	Counter({'beep': 1, 'electronics': 1})	0	2015-01-08 14:33:21	2015-01-08 14:34:01	637324995	14353703
1521345695	52	0	Counter({'walking': 1, 'robot': 1})	0	2015-01-08 14:51:49	2015-01-08 14:52:41	637324995	30544555
1521345999	48	0	Counter({'space': 1})	0	2015-01-08 14:52:27	2015-01-08 14:53:15	637324995	18571337
1521353005	35	0	Counter({'electro': 1})	0	2015-01-08 15:11:22	2015-01-08 15:11:57	637324995	30505882
1521363917	137	0.242535625	Counter({'music': 1})	0.242535625	2015-01-08 15:32:18	2015-01-08 15:34:35	637324995	3262732
1521326400	49	0.7624928517	Counter({'drum_kit': 1})	0.7624928517	2015-01-08 14:06:32	2015-01-08 14:07:21	637324996	29611985
1521330528	65	0.0824786099	Counter({'percussion': 1, 'notes': 1, 'tune': 1})	0.0824786099	2015-01-08 14:16:41	2015-01-08 14:17:46	637324996	13763729
1521335466	29	0.6708203932	Counter({'beat': 1, 'drum_kit': 1})	0.6708203932	2015-01-08 14:29:22	2015-01-08 14:29:51	637324996	15777392
1521337971	100	0.664410597	Counter({'beat': 1, 'percussion': 1, 'drum_kit': 1})	0.664410597	2015-01-08 14:34:02	2015-01-08 14:35:42	637324996	14353703
1521346248	31	0.7624928517	Counter({'drum_kit': 1})	0.7624928517	2015-01-08 14:53:15	2015-01-08 14:53:46	637324996	18571337
1521346286	71	0.1	Counter({'chimes': 1, 'slow_music': 1})	0.1	2015-01-08 14:52:41	2015-01-08 14:53:52	637324996	30544555
1521352388	121	0.1400280084	Counter({'slow_music': 1})	0.1400280084	2015-01-08 15:08:29	2015-01-08 15:10:30	637324996	30505882
1521365977	44	0	Counter({'cymbals': 1})	0	2015-01-08 15:36:39	2015-01-08 15:37:23	637324996	3262732
1521371720	78	0.7624928517	Counter({'drum_kit': 1})	0.7624928517	2015-01-08 15:42:52	2015-01-08 15:44:10	637324996	29582088
1521372388	94	0.4508348173	Counter({'symbols': 1, 'tapping': 1, 'drum_kit': 1})	0.4508348173	2015-01-08 15:43:43	2015-01-08 15:45:17	637324996	18540373
1521326385	49	0	Counter({'feedback': 1, 'pitch': 1})	0	2015-01-08 14:06:32	2015-01-08 14:07:21	637324997	29611985
1521330527	65	0.5400617249	Counter({'tone': 1, 'long': 1, 'buzz': 1})	0.5400617249	2015-01-08 14:16:41	2015-01-08 14:17:46	637324997	13763729
1521335472	29	0.6556100681	Counter({'annoying': 1, 'buzz': 1})	0.6556100681	2015-01-08 14:29:22	2015-01-08 14:29:51	637324997	15777392
1521337974	100	0.6556100681	Counter({'noise': 1, 'buzz': 1})	0.6556100681	2015-01-08 14:34:02	2015-01-08 14:35:42	637324997	14353703
1521346249	31	0.6556100681	Counter({'hair_shaver': 1, 'buzz': 1})	0.6556100681	2015-01-08 14:53:15	2015-01-08 14:53:46	637324997	18571337
1521346289	71	0.6556100681	Counter({'loud': 1, 'buzz': 1})	0.6556100681	2015-01-08 14:52:41	2015-01-08 14:53:52	637324997	30544555
1521352389	121	0.91914503	Counter({'buzz': 1})	0.91914503	2015-01-08 15:08:29	2015-01-08 15:10:30	637324997	30505882
1521365981	44	0.91914503	Counter({'buzz': 1})	0.91914503	2015-01-08 15:36:39	2015-01-08 15:37:23	637324997	3262732
1521371718	78	0	Counter({'razor': 1})	0	2015-01-08 15:42:52	2015-01-08 15:44:10	637324997	29582088
1521372387	94	0.91914503	Counter({'buzz': 1})	0.91914503	2015-01-08 15:43:43	2015-01-08 15:45:17	637324997	18540373
1521326393	49	0.6396021491	Counter({'guitar': 1})	0.6396021491	2015-01-08 14:06:32	2015-01-08 14:07:21	637324998	29611985
1521330529	65	0	Counter({'instrument': 1, 'baritone': 1, 'low': 1})	0	2015-01-08 14:16:41	2015-01-08 14:17:46	637324998	13763729
1521335471	29	0	Counter({'strings': 1})	0	2015-01-08 14:29:22	2015-01-08 14:29:51	637324998	15777392
1521337964	100	0.3441236008	Counter({'guitar': 1, 'notes': 1, 'strum': 1, 'tune': 1})	0.3441236008	2015-01-08 14:34:02	2015-01-08 14:35:42	637324998	14353703
1521346250	31	0	Counter({'bass': 1})	0	2015-01-08 14:53:15	2015-01-08 14:53:46	637324998	18571337
1521346287	71	0.4629100499	Counter({'guitar': 1, 'lowtoned': 1})	0.4629100499	2015-01-08 14:52:41	2015-01-08 14:53:52	637324998	30544555
1521352392	121	0.6396021491	Counter({'guitar': 1})	0.6396021491	2015-01-08 15:08:29	2015-01-08 15:10:30	637324998	30505882
1521365979	44	0	Counter({'music': 1})	0	2015-01-08 15:36:39	2015-01-08 15:37:23	637324998	3262732
1521371723	78	0	Counter({'nothing': 1})	0	2015-01-08 15:42:52	2015-01-08 15:44:10	637324998	29582088
1521372386	94	0	Counter({'piano': 1, 'keyboard': 1})	0	2015-01-08 15:43:43	2015-01-08 15:45:17	637324998	18540373
1521330977	57	0	Counter({'short': 1, 'dink': 1})	0	2015-01-08 14:17:46	2015-01-08 14:18:43	637324999	13763729
1521335780	36	0	Counter({'static': 1})	0	2015-01-08 14:29:53	2015-01-08 14:30:29	637324999	15777392
1521339644	221	0.242535625	Counter({'clink': 1})	0.242535625	2015-01-08 14:35:42	2015-01-08 14:39:23	637324999	14353703
1521346455	37	0.1767766953	Counter({'glass': 1, 'chatter': 1})	0.1767766953	2015-01-08 14:53:47	2015-01-08 14:54:24	637324999	18571337
1521346862	80	0.1767766953	Counter({'knock': 1, 'glass': 1})	0.1767766953	2015-01-08 14:53:54	2015-01-08 14:55:14	637324999	30544555
1521352745	50	0	Counter({'random_noise': 1})	0	2015-01-08 15:10:31	2015-01-08 15:11:21	637324999	30505882
1521366669	48	0	Counter({'tap': 1})	0	2015-01-08 15:37:25	2015-01-08 15:38:13	637324999	3262732
1521378409	101	0	Counter({'drums': 1})	0	2015-01-08 15:51:35	2015-01-08 15:53:16	637324999	23583649
1521380046	115	0.1490711985	Counter({'clink': 1, 'clicks': 1, 'silence': 1})	0.1490711985	2015-01-08 15:53:06	2015-01-08 15:55:01	637324999	10032240
1521388187	47	0	Counter({'ding': 1, 'thump': 1})	0	2015-01-08 16:03:44	2015-01-08 16:04:31	637324999	17472630
1521330979	57	0.1507556723	Counter({'electronic': 1, 'tones': 1})	0.1507556723	2015-01-08 14:17:46	2015-01-08 14:18:43	637325000	13763729
1521335779	36	0.4364357805	Counter({'space_vawes': 1})	0.4364357805	2015-01-08 14:29:53	2015-01-08 14:30:29	637325000	15777392
