Job_ID,Unit_ID,Worker_ID,AcceptTime,SubmitTime,Annotations,Spam
246,84,6309240,6/30/2015 22:05:09,6/30/2015 22:05:24,Acquisition,0
246,84,18317462,6/30/2015 22:12:10,6/30/2015 22:12:26,"DPC, Acquisition, is, controlled, Crescott, Investment, Associates, Wilson, Investment, Group, Kernel, Corp., Catalyst, Partners",1
246,84,19302668,6/30/2015 18:16:02,6/30/2015 18:16:21,"DPC, Acquisition",0
246,84,20306700,6/30/2015 16:44:47,6/30/2015 16:45:27,"DPC, Crescott, Investment",1
246,84,20316161,7/1/2015 00:41:32,7/1/2015 00:41:47,"is, controlled",0
246,84,20929875,7/1/2015 01:01:18,7/1/2015 01:03:10,"DPC, Acquisition",0
246,84,24403612,6/30/2015 23:53:24,6/30/2015 23:53:32,Acquisition,0
246,84,26282983,6/30/2015 21:56:36,6/30/2015 21:56:54,"DPC, Acquisition",1
246,84,29248520,6/30/2015 22:38:24,6/30/2015 22:39:31,"controlled, Crescott, Investment, Associates",0
246,84,30313955,6/30/2015 21:50:37,6/30/2015 21:51:10,"is, controlled",1
246,84,30546513,6/30/2015 19:22:01,6/30/2015 19:22:15,"DPC, Acquisition",1
246,84,31520861,6/30/2015 22:54:55,6/30/2015 22:55:19,controlled,0
246,84,31861996,6/30/2015 19:33:39,6/30/2015 19:35:07,"DPC, Acquisition",0
246,84,32285802,6/30/2015 16:19:31,6/30/2015 16:19:59,"Acquisition, Investment",1
246,84,32991471,6/30/2015 18:14:36,6/30/2015 18:15:36,"DPC, Acquisition",0
246,85,6340330,6/30/2015 10:06:23,6/30/2015 10:06:44,takeover,0
246,85,11460728,6/30/2015 07:58:13,6/30/2015 07:59:50,"said, organizing, his, own, defense, doing, anything, managing, current, company, business",0
246,85,21417560,6/30/2015 08:20:45,6/30/2015 08:21:12,"organizing, managing",0
246,85,21432964,6/29/2015 22:01:57,6/29/2015 22:02:37,"prohibited, takeover, regulations, organizing",1
246,85,24696098,6/29/2015 21:24:00,6/29/2015 21:24:53,"managing, current, company, business",1
246,85,26492726,6/29/2015 21:34:43,6/29/2015 21:35:45,organizing,0
246,85,27934334,6/30/2015 08:10:48,6/30/2015 08:11:27,"Fournier, said, managing, current, company, business",0
246,85,29074051,6/29/2015 21:17:17,6/29/2015 21:17:39,prohibited,0
246,85,29579905,6/29/2015 21:27:15,6/29/2015 21:28:26,"Mixte, chairman",0
246,85,30321275,6/29/2015 21:59:24,6/29/2015 22:00:42,"Mixte, chairman",1
246,85,30901412,6/30/2015 07:44:50,6/30/2015 07:45:19,"takeover, managing, business",0
246,85,32695853,6/29/2015 21:44:23,6/29/2015 21:45:53,"Mixte, chairman",1
246,85,32799278,6/30/2015 09:05:56,6/30/2015 09:06:22,takeover,1
246,85,32921960,6/29/2015 22:07:23,6/29/2015 22:07:42,"Navigation, Mixte, chairman",0
246,85,33123146,6/29/2015 21:40:44,6/29/2015 21:41:19,"said, prohibited, organizing, his, own, defense, managing, current, company, business",0
246,86,11007322,6/29/2015 17:44:47,6/29/2015 17:45:03,"engaged, Iraq",1
246,86,13581319,6/29/2015 18:30:31,6/29/2015 18:31:05,"sitting, just, north, Iraq",1
246,86,16465220,6/29/2015 17:43:47,6/29/2015 17:44:03,"Republican, Guard, Iraq, Kuwait",0
246,86,17950689,6/29/2015 18:39:53,6/29/2015 18:42:22,Iraqi,1
246,86,20312760,6/29/2015 17:47:23,6/29/2015 17:49:09,defense,1
246,86,28884030,6/29/2015 18:41:00,6/29/2015 18:41:32,"appears, engaged, sitting, considered",0
246,86,29849805,6/29/2015 18:20:32,6/29/2015 18:21:31,"it, appears, have, yet, fully, engaged, has, been, sitting, is, considered",0
246,86,30449203,6/29/2015 17:43:51,6/29/2015 17:44:01,[NONE],1
246,86,30681826,6/29/2015 17:49:53,6/29/2015 17:50:24,"allied, troops, have, yet, fully, engaged, Iraq, vaunted, Republican, Guard",1
246,86,31767535,6/29/2015 17:42:35,6/29/2015 17:43:00,engaged,0
246,86,32338429,6/29/2015 18:20:34,6/29/2015 18:20:55,"allied, troops, have, yet, fully, engaged, Iraq, vaunted, Republican, Guard, which, has, been, sitting, just, north, Iraq, Kuwait, border, is, considered, most, potent, element, Iraqi, defense",1
246,86,32352104,6/29/2015 17:54:45,6/29/2015 17:55:09,"have, yet, fully, engaged, Iraq, vaunted, Republican, Guard",0
246,86,32474291,6/29/2015 18:02:17,6/29/2015 18:02:46,[NONE],1
246,86,32549687,6/29/2015 17:55:23,6/29/2015 17:55:32,"appears, Iraq, most",1
246,86,33115750,6/29/2015 18:11:24,6/29/2015 18:12:06,"allied, troops, have, yet, fully, engaged",0
246,87,6309240,6/30/2015 22:04:03,6/30/2015 22:04:48,"objections, jurisdiction, resolutions, extradition",0
246,87,18317462,6/30/2015 22:10:50,6/30/2015 22:11:27,"Both, U.S., British, officials, filed, objections, court, jurisdiction, claiming, Security, Council, resolutions, imposed, Lybia, force, suspects, extradition, overruled, 1971, Convention, which, gives, Libya, right, try, men",1
246,87,19068162,6/30/2015 13:41:31,6/30/2015 13:41:51,[NONE],0
246,87,19302668,6/30/2015 18:15:06,6/30/2015 18:15:34,"court, jurisdiction",0
246,87,20306700,6/30/2015 16:43:23,6/30/2015 16:44:21,objections,1
246,87,24403612,6/30/2015 23:52:49,6/30/2015 23:53:10,Convention,0
246,87,26282983,6/30/2015 21:55:47,6/30/2015 21:56:10,[NONE],1
246,87,29248520,6/30/2015 22:36:34,6/30/2015 22:37:39,"officials, filed, objections",0
246,87,30313955,6/30/2015 21:48:56,6/30/2015 21:49:40,"filed, objections",1
246,87,30546513,6/30/2015 19:20:51,6/30/2015 19:21:33,"objections, court, jurisdiction",1
246,87,31520861,6/30/2015 21:58:19,6/30/2015 21:59:23,"filed, claiming, imposed, force, overruled, try",0
246,87,31861996,6/30/2015 19:32:19,6/30/2015 19:33:07,"filed, objections, Convention",0
246,87,32285802,6/30/2015 16:18:14,6/30/2015 16:19:00,British,1
246,87,32524272,6/30/2015 15:34:17,6/30/2015 15:35:11,[NONE],0
246,87,32991471,6/30/2015 18:14:04,6/30/2015 18:14:22,[NONE],0
246,88,6744840,6/29/2015 19:20:17,6/29/2015 19:21:30,"earnings, have, been, hurt",0
246,88,11007322,6/29/2015 17:45:28,6/29/2015 17:45:43,"U.S., Trust, earnings",1
246,88,13581319,6/29/2015 18:31:29,6/29/2015 18:31:41,"earnings, have, been, hurt",1
246,88,14861092,6/29/2015 19:21:58,6/29/2015 19:23:56,"have, been, hurt",0
246,88,16465220,6/29/2015 17:44:23,6/29/2015 17:44:39,"U.S., Trust",0
246,88,17950689,6/29/2015 18:43:02,6/29/2015 18:43:32,Trust,1
246,88,28884030,6/29/2015 18:41:56,6/29/2015 18:42:16,hurt,0
246,88,29849805,6/29/2015 18:22:39,6/29/2015 18:23:00,"earnings, have, been, hurt",0
246,88,30681826,6/29/2015 17:51:03,6/29/2015 17:51:19,"U.S., Trust, earnings, have, been, hurt",1
246,88,32338429,6/29/2015 18:21:50,6/29/2015 18:22:06,"U.S., Trust, earnings, have, been, hurt",1
246,88,32352104,6/29/2015 17:55:30,6/29/2015 17:55:47,"U.S., Trust, earnings, have, been, hurt",0
246,88,32474291,6/29/2015 18:03:03,6/29/2015 18:03:17,[NONE],1
246,88,32549687,6/29/2015 17:55:49,6/29/2015 17:56:00,"Trust, have",1
246,88,32681102,6/29/2015 18:50:09,6/29/2015 18:50:21,"U.S., Trust",1
246,88,33115750,6/29/2015 18:12:57,6/29/2015 18:13:22,"U.S., Trust, earnings",0
246,89,1924522,6/29/2015 20:23:35,6/29/2015 20:24:03,arranged,0
246,89,4688131,6/29/2015 19:44:44,6/29/2015 19:44:55,said,0
246,89,24696098,6/29/2015 21:20:40,6/29/2015 21:21:09,"Coda, Energy, Inc., said, it, arranged, $, credit, facility",1
246,89,26492726,6/29/2015 21:32:08,6/29/2015 21:32:28,arranged,0
246,89,29074051,6/29/2015 21:15:09,6/29/2015 21:15:32,arranged,0
246,89,29579905,6/29/2015 21:21:51,6/29/2015 21:22:47,"National, Bank",0
246,89,30326470,6/29/2015 19:42:12,6/29/2015 19:42:44,"it, arranged, $, credit, facility",0
246,89,30501999,6/29/2015 20:51:33,6/29/2015 20:51:44,"it, arranged, $, credit, facility, with, NCNB",0
246,89,31184650,6/29/2015 20:51:59,6/29/2015 20:52:11,"arranged, $, credit, facility",0
246,89,31329809,6/29/2015 20:00:48,6/29/2015 20:01:46,"National, Bank",0
246,89,31813170,6/29/2015 20:25:09,6/29/2015 20:26:01,"arranged, $, credit, facility, with, NCNB, Texas, National, Bank",1
246,89,31883685,6/29/2015 20:40:09,6/29/2015 20:40:25,arranged,0
246,89,32695853,6/29/2015 21:38:34,6/29/2015 21:39:44,National,1
246,89,33018272,6/29/2015 21:02:27,6/29/2015 21:03:35,"National, Bank",0
246,89,33123146,6/29/2015 21:39:27,6/29/2015 21:39:41,arranged,0
246,90,6309240,6/30/2015 22:03:45,6/30/2015 22:04:01,"riday, trading",0
246,90,18317462,6/30/2015 22:10:29,6/30/2015 22:10:50,"trading, volume, totaled, 132.8, million, shares",1
246,90,19068162,6/30/2015 13:41:08,6/30/2015 13:41:30,[NONE],0
246,90,19302668,6/30/2015 18:14:50,6/30/2015 18:15:05,"trading, volume",0
246,90,20306700,6/30/2015 16:42:48,6/30/2015 16:43:21,trading,1
246,90,26282983,6/30/2015 21:55:31,6/30/2015 21:55:45,[NONE],1
246,90,27667288,6/30/2015 13:20:42,6/30/2015 13:20:59,"trading, volume",0
246,90,29248520,6/30/2015 22:25:33,6/30/2015 22:28:30,"trading, volume",0
246,90,30313955,6/30/2015 21:47:17,6/30/2015 21:48:52,[NONE],1
246,90,30546513,6/30/2015 17:43:56,6/30/2015 17:44:53,"trading, volume, totaled, 132.8, million, shares",1
246,90,31520861,6/30/2015 21:57:47,6/30/2015 21:58:17,"trading, totaled",0
246,90,31861996,6/30/2015 19:31:55,6/30/2015 19:32:17,totaled,0
246,90,32285802,6/30/2015 16:17:33,6/30/2015 16:18:11,[NONE],1
246,90,32524272,6/30/2015 15:33:26,6/30/2015 15:34:16,trading,0
246,90,32991471,6/30/2015 18:13:50,6/30/2015 18:14:02,[NONE],0
246,91,3056891,6/30/2015 10:39:56,6/30/2015 10:41:25,"professional, traders, had, chosen, square, positions",0
246,91,4316379,6/30/2015 11:22:02,6/30/2015 11:22:18,"contributing, chosen",0
246,91,6340330,6/30/2015 10:07:46,6/30/2015 10:08:01,"contributing, drift",0
246,91,11460728,6/30/2015 08:02:31,6/30/2015 08:03:29,"hey, said, contributing, had, chosen, square, positions, ahead, weekend",0
246,91,21417560,6/30/2015 08:22:50,6/30/2015 08:23:11,downward,0
246,91,21432964,6/29/2015 22:04:07,6/29/2015 22:04:37,"contributing, downward, drift",1
246,91,25200832,6/30/2015 12:28:47,6/30/2015 12:29:03,[NONE],0
246,91,27934334,6/30/2015 08:13:42,6/30/2015 08:14:08,"hey, said, professional, traders, had, chosen",0
246,91,30321275,6/29/2015 22:05:07,6/29/2015 22:06:29,weekend,1
246,91,30901412,6/30/2015 07:46:33,6/30/2015 07:46:55,"downward, drift, square, positions",0
246,91,31913360,6/30/2015 12:47:00,6/30/2015 12:47:32,[NONE],1
246,91,32201756,6/30/2015 11:08:43,6/30/2015 11:10:27,"many, professional, traders, had, chosen, square, positions, ahead, weekend",1
246,91,32350164,6/30/2015 12:01:35,6/30/2015 12:02:07,"downward, drift",0
246,91,32921960,6/29/2015 22:08:45,6/29/2015 22:09:04,"professional, traders, square, positions",0
246,91,33172118,6/30/2015 11:58:22,6/30/2015 11:59:28,"downward, drift",0
246,92,3056891,6/30/2015 10:42:01,6/30/2015 10:42:56,"push, Saddam, Hussein, aside",0
246,92,4316379,6/30/2015 11:22:38,6/30/2015 11:22:53,"will, forward, push",0
246,92,6340330,6/30/2015 10:08:35,6/30/2015 10:08:55,"forward, recovering",0
246,92,11460728,6/30/2015 08:04:21,6/30/2015 08:05:08,"will, forward, push, Saddam, Hussein, aside, so, can, begin, recovering",0
246,92,21417560,6/30/2015 08:23:35,6/30/2015 08:24:06,"will, push, recovering",0
246,92,21432964,6/29/2015 22:05:08,6/29/2015 22:05:48,"push, Saddam, Hussein, aside, recovering, from, disaster",1
246,92,27667288,6/30/2015 13:15:14,6/30/2015 13:16:06,"push, Saddam, Hussein, aside",0
246,92,27934334,6/30/2015 08:14:57,6/30/2015 08:15:43,"will, forward, push, Saddam, Hussein, aside, can, begin, recovering",0
246,92,30901412,6/30/2015 07:47:22,6/30/2015 07:47:44,"push, aside, recovering, disaster",0
246,92,31913360,6/30/2015 12:48:07,6/30/2015 12:49:16,within,1
246,92,32201756,6/30/2015 11:11:32,6/30/2015 11:14:03,[NONE],1
246,92,32350164,6/30/2015 12:02:33,6/30/2015 12:02:59,"recovering, from, disaster",0
246,92,32395034,6/30/2015 12:59:11,6/30/2015 12:59:52,push,0
246,92,32921960,6/29/2015 22:09:22,6/29/2015 22:09:41,"American, hope",0
246,92,33172118,6/30/2015 12:00:11,6/30/2015 12:01:05,"country, can, begin, recovering, from, disaster",0
246,93,3056891,6/30/2015 10:39:20,6/30/2015 10:39:55,"King, Hussein, Jordan, arrived, Washington, seeking, mediate, Persian, Gulf, crisis",0
246,93,4316379,6/30/2015 11:21:36,6/30/2015 11:22:01,"arrived, mediate",0
246,93,6340330,6/30/2015 10:07:28,6/30/2015 10:07:45,"arrived, seeking, crisis",0
246,93,11460728,6/30/2015 08:01:47,6/30/2015 08:02:30,"arrived, Washington, seeking, mediate, Persian, Gulf, crisis",0
246,93,18189092,6/30/2015 10:57:32,6/30/2015 10:58:16,crisis,0
246,93,21417560,6/30/2015 08:22:21,6/30/2015 08:22:48,"arrived, mediate",0
246,93,21432964,6/29/2015 22:03:37,6/29/2015 22:04:06,"arrived, seeking, mediate",1
246,93,27934334,6/30/2015 08:12:56,6/30/2015 08:13:41,"King, Hussein, Jordan, arrived, seeking, mediate",0
246,93,28755767,6/30/2015 12:11:06,6/30/2015 12:13:43,"mediate, Persian, Gulf, crisis",0
246,93,30321275,6/29/2015 22:03:32,6/29/2015 22:05:05,[NONE],1
246,93,30901412,6/30/2015 07:46:04,6/30/2015 07:46:32,"Washington, Persian, Gulf, crisis",0
246,93,32201756,6/30/2015 11:06:49,6/30/2015 11:08:42,"seeking, mediate, Persian, Gulf, crisis",1
246,93,32350164,6/30/2015 12:00:21,6/30/2015 12:01:34,"Persian, Gulf, crisis",0
246,93,32921960,6/29/2015 22:08:23,6/29/2015 22:08:44,"Washington, seeking, mediate, Persian, Gulf, crisis",0
246,93,33172118,6/30/2015 11:56:06,6/30/2015 11:58:20,"Hussein, Jordan, arrived, Washington",0
246,94,1924522,6/29/2015 20:21:32,6/29/2015 20:22:08,buy-out,0
246,94,4688131,6/29/2015 19:42:59,6/29/2015 19:43:20,"was, hurt, company, buy-out",0
246,94,6744840,6/29/2015 19:36:11,6/29/2015 19:37:23,"was, hurt, buy-out",0
246,94,14861092,6/29/2015 19:26:28,6/29/2015 19:27:01,"hurt, high, financing, buy-out",0
246,94,17950689,6/29/2015 18:47:05,6/29/2015 18:47:30,petroleum,1
246,94,28884030,6/29/2015 18:43:51,6/29/2015 18:44:07,hurt,0
246,94,30326470,6/29/2015 19:40:08,6/29/2015 19:40:31,[NONE],0
246,94,30501999,6/29/2015 20:50:02,6/29/2015 20:50:22,"company, petroleum, services, segment, while, profitable, was, hurt, high, financing, costs, buy-out, 50, stake, Eastman, Christensen, Co.",0
246,94,31184650,6/29/2015 20:49:32,6/29/2015 20:50:12,"was, hurt, high, financing, costs",0
246,94,31329809,6/29/2015 19:52:35,6/29/2015 19:54:22,"Eastman, Christensen",0
246,94,31448050,6/29/2015 19:59:54,6/29/2015 20:01:13,"company, buy-out",0
246,94,31813170,6/29/2015 20:21:37,6/29/2015 20:22:43,"company, petroleum, services, segment, while, profitable, was, hurt, high, financing, costs, company, buy-out, 50, stake",1
246,94,31883685,6/29/2015 20:36:46,6/29/2015 20:37:40,"hurt, buy-out",0
246,94,32681102,6/29/2015 18:51:59,6/29/2015 18:52:28,"company, petroleum, services, segment, financing, costs, associated, with, company",1
246,94,33018272,6/29/2015 20:56:28,6/29/2015 20:57:50,[NONE],0
246,95,3056891,6/30/2015 10:38:00,6/30/2015 10:38:37,[NONE],0
246,95,6340330,6/30/2015 10:06:45,6/30/2015 10:07:05,bid,0
246,95,11460728,6/30/2015 07:59:52,6/30/2015 08:01:06,"said, Merieux, bid, submit, additional, information",0
246,95,21417560,6/30/2015 08:21:14,6/30/2015 08:21:57,approved,0
246,95,21432964,6/29/2015 22:02:38,6/29/2015 22:03:11,"submit, additional, information",1
246,95,24696098,6/29/2015 21:24:55,6/29/2015 21:25:56,"submit, additional, information",1
246,95,26492726,6/29/2015 21:35:47,6/29/2015 21:36:15,[NONE],0
246,95,27934334,6/30/2015 08:11:29,6/30/2015 08:12:34,"Canadian, government, previously, said, Merieux, bid, gave, Merieux",0
246,95,29579905,6/29/2015 21:28:31,6/29/2015 21:29:37,[NONE],0
246,95,30321275,6/29/2015 22:00:44,6/29/2015 22:02:09,"net, benefit",1
246,95,30901412,6/30/2015 07:45:20,6/30/2015 07:45:44,"bid, information",0
246,95,32695853,6/29/2015 21:45:56,6/29/2015 21:47:18,"Canadian, government",1
246,95,32799278,6/30/2015 09:06:23,6/30/2015 09:06:34,[NONE],1
246,95,32921960,6/29/2015 22:07:43,6/29/2015 22:08:04,"Canadian, government",0
246,95,33123146,6/29/2015 21:41:20,6/29/2015 21:42:28,"did, offer, enough, submit, additional, information",0
246,96,1924522,6/29/2015 20:24:51,6/29/2015 20:25:15,"flowed, out",0
246,96,21432964,6/29/2015 22:00:55,6/29/2015 22:01:28,"flowed, out, junk, funds",1
246,96,24696098,6/29/2015 21:22:43,6/29/2015 21:23:20,"$, flowed, out, junk, funds",1
246,96,26492726,6/29/2015 21:34:00,6/29/2015 21:34:25,[NONE],0
246,96,29074051,6/29/2015 21:16:18,6/29/2015 21:16:41,[NONE],0
246,96,29579905,6/29/2015 21:24:52,6/29/2015 21:25:54,[NONE],0
246,96,30321275,6/29/2015 21:56:57,6/29/2015 21:58:10,[NONE],1
246,96,31184650,6/29/2015 20:52:43,6/29/2015 20:53:14,"estimates, Dalbar, Financial, Services, Inc.",0
246,96,31329809,6/29/2015 20:03:52,6/29/2015 20:04:50,[NONE],0
246,96,31813170,6/29/2015 20:27:38,6/29/2015 20:28:11,"$, flowed, out, junk, funds",1
246,96,31883685,6/29/2015 20:41:39,6/29/2015 20:41:59,flowed,0
246,96,32695853,6/29/2015 21:41:58,6/29/2015 21:43:07,[NONE],1
246,96,32921960,6/29/2015 22:06:44,6/29/2015 22:07:06,"Dalbar, Financial, Services, Inc.",0
246,96,33018272,6/29/2015 21:06:05,6/29/2015 21:06:58,[NONE],0
246,96,33123146,6/29/2015 21:40:12,6/29/2015 21:40:31,flowed,0
246,97,10798016,6/29/2015 17:09:52,6/29/2015 17:12:13,"captured, united",0
246,97,14475688,6/29/2015 17:07:10,6/29/2015 17:07:42,captured,0
246,97,16101132,6/29/2015 17:18:43,6/29/2015 17:19:01,captured,0
246,97,16465220,6/29/2015 17:42:48,6/29/2015 17:43:04,"Howes, Khmer, Rouge",0
246,97,18881135,6/29/2015 17:04:31,6/29/2015 17:04:51,captured,0
246,97,21665495,6/29/2015 16:47:48,6/29/2015 16:48:03,"Howes, was, captured",0
246,97,22031444,6/29/2015 17:26:41,6/29/2015 17:27:09,captured,0
246,97,28163523,6/29/2015 17:33:35,6/29/2015 17:34:44,"Howes, was, captured",0
246,97,29155723,6/29/2015 17:00:31,6/29/2015 17:01:02,"Howes, was, captured",1
246,97,30449203,6/29/2015 17:42:53,6/29/2015 17:43:16,[NONE],1
246,97,31767535,6/29/2015 17:40:22,6/29/2015 17:40:45,captured,0
246,97,31856422,6/29/2015 17:30:47,6/29/2015 17:31:20,"Khmer, Rouge, were, more, or, less, united, guerrilla, force, with, more, than, 10000, men",1
246,97,32053377,6/29/2015 16:59:38,6/29/2015 17:00:09,"Howes, was, captured, Khmer, Rouge, united, guerrilla, force, 10000, men, under, arms",0
246,97,32173500,6/29/2015 17:04:53,6/29/2015 17:05:27,"captured, united, under, arms",0
246,97,32254355,6/29/2015 17:22:40,6/29/2015 17:23:13,"Howes, was, captured",0
246,98,3056891,6/30/2015 10:43:44,6/30/2015 10:44:18,"seizure, confiscated",0
246,98,6340330,6/30/2015 10:09:07,6/30/2015 10:09:26,"seizure, confiscated",0
246,98,11460728,6/30/2015 08:05:42,6/30/2015 08:06:18,"make, case, largest, lawyers, fees, have, been, confiscated, prosecution, unrelated, drugs",0
246,98,19068162,6/30/2015 13:36:33,6/30/2015 13:36:56,seizure,0
246,98,21417560,6/30/2015 08:24:23,6/30/2015 08:24:51,"seizure, confiscated, prosecution",0
246,98,27667288,6/30/2015 13:16:19,6/30/2015 13:17:15,"seizure, also, would, make, case, fees, have, been, confiscated",0
246,98,30901412,6/30/2015 07:47:56,6/30/2015 07:48:18,"seizure, lawyers, fees, confiscated, prosecution",0
246,98,31345986,6/30/2015 14:33:05,6/30/2015 14:34:58,"seizure, case, confiscated, prosecution",0
246,98,31861996,6/30/2015 14:22:50,6/30/2015 14:23:50,seizure,0
246,98,31913360,6/30/2015 12:50:02,6/30/2015 12:52:39,one,1
246,98,32201756,6/30/2015 11:14:46,6/30/2015 11:17:03,"seizure, also, would, make, case, largest, fees, have, been, confiscated, prosecution, unrelated, drugs",1
246,98,32350164,6/30/2015 12:03:21,6/30/2015 12:04:02,seizure,0
246,98,32395034,6/30/2015 13:00:38,6/30/2015 13:01:13,seizure,0
246,98,32524272,6/30/2015 15:23:25,6/30/2015 15:24:59,seizure,0
246,98,33172118,6/30/2015 12:01:52,6/30/2015 12:03:32,"would, make, case, confiscated, prosecution",0
246,99,2143114,7/1/2015 16:19:29,7/1/2015 16:20:15,Arabic,1
246,99,18990100,7/1/2015 04:31:25,7/1/2015 04:31:56,"instruction, is, English, most, classes, Arabic, language, religious, studies",0
246,99,20113482,7/1/2015 10:41:33,7/1/2015 10:44:24,"classes, religious, studies",1
246,99,20845955,7/1/2015 15:16:41,7/1/2015 15:16:56,instruction,0
246,99,21832799,7/1/2015 13:25:53,7/1/2015 13:26:23,instruction,0
246,99,23778084,7/1/2015 17:57:16,7/1/2015 17:57:40,"instruction, is, English",0
246,99,29582088,7/1/2015 12:55:31,7/1/2015 12:55:49,instruction,0
246,99,30777913,7/1/2015 19:20:35,7/1/2015 19:21:05,"instruction, English, Arabic",0
246,99,30930634,7/1/2015 02:54:38,7/1/2015 02:55:52,"language, religious, studies",0
246,99,30940715,7/1/2015 02:48:51,7/1/2015 02:49:38,"instruction, classes",0
246,99,30941227,7/1/2015 08:22:27,7/1/2015 08:23:32,"language, religious, studies",0
246,99,32718504,7/1/2015 01:57:51,7/1/2015 01:58:56,"language, religious, studies",0
246,99,32942044,7/1/2015 17:54:22,7/1/2015 17:55:38,"English, most, classes",0
246,99,33064741,7/1/2015 19:39:54,7/1/2015 19:40:34,"instruction, is, English, most, classes, Arabic, language",0
246,99,33105127,7/1/2015 18:58:45,7/1/2015 18:59:06,instruction,0
246,100,3056891,6/30/2015 10:44:19,6/30/2015 10:44:52,announced,0
246,100,6340330,6/30/2015 10:09:27,6/30/2015 10:09:48,"announced, results",0
246,100,11460728,6/30/2015 08:06:20,6/30/2015 08:06:56,"olumbia, announced, results, close, stock, market",0
246,100,19068162,6/30/2015 13:36:57,6/30/2015 13:38:05,"olumbia, announced, results, close, stock, market",0
246,100,21417560,6/30/2015 08:24:52,6/30/2015 08:25:16,"announced, results",0
246,100,27667288,6/30/2015 13:17:16,6/30/2015 13:17:46,"announced, results, close, stock, market",0
246,100,30901412,6/30/2015 07:48:19,6/30/2015 07:48:38,"announced, results",0
246,100,31345986,6/30/2015 14:35:00,6/30/2015 14:35:59,"announced, results, close",0
246,100,31861996,6/30/2015 14:23:51,6/30/2015 14:24:11,olumbia,0
246,100,31913360,6/30/2015 12:52:41,6/30/2015 12:52:58,results,1
246,100,32201756,6/30/2015 11:17:04,6/30/2015 11:18:21,"olumbia, announced, results, after, close, stock, market",1
246,100,32350164,6/30/2015 12:04:04,6/30/2015 12:04:20,"announced, results",0
246,100,32395034,6/30/2015 15:42:09,6/30/2015 15:42:24,announced,0
246,100,32524272,6/30/2015 15:25:01,6/30/2015 15:26:33,"announced, results",0
246,100,33172118,6/30/2015 12:03:35,6/30/2015 12:04:28,"announced, results, after, close, stock, market",0
246,189,1924522,6/29/2015 20:24:04,6/29/2015 20:24:19,closed,0
246,189,4688131,6/29/2015 19:44:56,6/29/2015 19:45:08,closed,0
246,189,24696098,6/29/2015 21:21:10,6/29/2015 21:21:56,"Yesterday, it, closed, $, share, up, $",1
246,189,26492726,6/29/2015 21:32:29,6/29/2015 21:32:47,[NONE],0
246,189,29074051,6/29/2015 21:15:33,6/29/2015 21:15:47,[NONE],0
246,189,29579905,6/29/2015 21:22:52,6/29/2015 21:23:44,[NONE],0
246,189,30326470,6/29/2015 19:43:36,6/29/2015 19:44:08,"it, closed",0
246,189,30501999,6/29/2015 20:51:46,6/29/2015 20:51:53,"closed, $, share",0
246,189,31184650,6/29/2015 20:52:12,6/29/2015 20:52:24,"closed, $, share",0
246,189,31329809,6/29/2015 20:01:49,6/29/2015 20:02:45,[NONE],0
246,189,31813170,6/29/2015 20:26:03,6/29/2015 20:27:07,"closed, $, share, up, $",1
246,189,31883685,6/29/2015 20:40:27,6/29/2015 20:40:58,"closed, trading",0
246,189,32695853,6/29/2015 21:39:47,6/29/2015 21:40:48,[NONE],1
246,189,33018272,6/29/2015 21:03:39,6/29/2015 21:04:39,[NONE],0
246,189,33123146,6/29/2015 21:39:42,6/29/2015 21:39:56,closed,0
246,190,6744840,6/29/2015 19:24:56,6/29/2015 19:25:42,"violating, human, rights",0
246,190,11007322,6/29/2015 17:46:22,6/29/2015 17:46:39,"rights, violating, human",1
246,190,13121046,6/29/2015 19:28:23,6/29/2015 19:28:31,human,1
246,190,13581319,6/29/2015 18:32:22,6/29/2015 18:32:42,"further, purpose, human, rights",1
246,190,14861092,6/29/2015 19:24:17,6/29/2015 19:24:40,"violating, human, rights",0
246,190,17950689,6/29/2015 18:45:12,6/29/2015 18:45:56,constitution,1
246,190,28884030,6/29/2015 18:43:05,6/29/2015 18:43:20,"further, violating",0
246,190,29849805,6/29/2015 18:24:15,6/29/2015 18:24:54,"further, purpose, violating",0
246,190,30326470,6/29/2015 19:38:46,6/29/2015 19:39:27,further,0
246,190,30681826,6/29/2015 17:52:33,6/29/2015 17:53:35,"violating, human, rights, under, our, own, constitution",1
246,190,32338429,6/29/2015 18:22:49,6/29/2015 18:23:20,"e, do, further, purpose, human, rights",1
246,190,32352104,6/29/2015 17:56:25,6/29/2015 17:56:43,"rights, under, our, own, constitution",0
246,190,32474291,6/29/2015 18:04:23,6/29/2015 18:04:41,[NONE],1
246,190,32681102,6/29/2015 18:50:58,6/29/2015 18:51:15,"under, our, own, constitution",1
246,190,33115750,6/29/2015 18:14:17,6/29/2015 18:14:38,"violating, human, rights",0
246,191,6309240,6/30/2015 22:04:49,6/30/2015 22:05:07,[NONE],0
246,191,18317462,6/30/2015 22:11:28,6/30/2015 22:12:07,"RJR, Nabisco, Planters, LifeSavers, will, more, our, own, core, businesses",1
246,191,19302668,6/30/2015 18:15:35,6/30/2015 18:16:01,"core, businesses",0
246,191,20306700,6/30/2015 16:44:22,6/30/2015 16:44:45,"Nabisco, Planters, LifeSavers",1
246,191,20316161,7/1/2015 00:41:06,7/1/2015 00:41:31,[NONE],0
246,191,24403612,6/30/2015 23:53:10,6/30/2015 23:53:23,[NONE],0
